,DATABASE_NAME,SCHEMA,NAME,TYPE,SELF_REFERENCING_COL_NAME,DATABASE
4155,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_CONDO_PCT_CHANGE_ANALYSIS_2014_PARK_REPORT,VIEW,,production
4156,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_DATA_CHECK_NO_CURRENT_ASSESSMENT,VIEW,,production
4157,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_DATACOLLECTIONNONENTRYSTATUS_REPORT,VIEW,,production
4158,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_DOCUMENTSVIEW,VIEW,,production
4159,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_DUPLICATEMBLULIST_REPORT,VIEW,,production
4160,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_EXEMPT_PARCELS,VIEW,,production
4161,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_EXEMPTIONS,VIEW,,production
4162,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_MISSING_IMAGES_REPORT,VIEW,,production
4163,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_PARCELS_ON_OVERRIDE,VIEW,,production
4164,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_PCT_CHANGE_ANALYSIS_2014_REPORT,VIEW,,production
4165,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_REVIEWEDPARCELS_REPORT,VIEW,,production
4166,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_SPECIAL_CONDITION_REPORT_REPORT,VIEW,,production
4167,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_SPECIAL_USE_REPORT_REPORT,VIEW,,production
4168,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_USERAUDITLOG_REPORT,VIEW,,production
4169,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_VACANT_LAND_WITH_IMAGES_REPORT,VIEW,,production
4170,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_VIDEO_IMAGING_BY_LOCATION_REPORT,VIEW,,production
4171,V8_NEWYORK_NY_LIVE,SALES,VW_RPT_VIDEO_IMAGING_BY_MBLU_REPORT,VIEW,,production
4172,V8_NEWYORK_NY_LIVE,sys,all_columns,VIEW,,production
4173,V8_NEWYORK_NY_LIVE,sys,all_objects,VIEW,,production
4174,V8_NEWYORK_NY_LIVE,sys,all_parameters,VIEW,,production
4175,V8_NEWYORK_NY_LIVE,sys,all_sql_modules,VIEW,,production
4176,V8_NEWYORK_NY_LIVE,sys,all_views,VIEW,,production
4177,V8_NEWYORK_NY_LIVE,sys,allocation_units,VIEW,,production
4178,V8_NEWYORK_NY_LIVE,sys,assemblies,VIEW,,production
4179,V8_NEWYORK_NY_LIVE,sys,assembly_files,VIEW,,production
4180,V8_NEWYORK_NY_LIVE,sys,assembly_modules,VIEW,,production
4181,V8_NEWYORK_NY_LIVE,sys,assembly_references,VIEW,,production
4182,V8_NEWYORK_NY_LIVE,sys,assembly_types,VIEW,,production
4183,V8_NEWYORK_NY_LIVE,sys,asymmetric_keys,VIEW,,production
4184,V8_NEWYORK_NY_LIVE,sys,availability_databases_cluster,VIEW,,production
4185,V8_NEWYORK_NY_LIVE,sys,availability_group_listener_ip_addresses,VIEW,,production
4186,V8_NEWYORK_NY_LIVE,sys,availability_group_listeners,VIEW,,production
4187,V8_NEWYORK_NY_LIVE,sys,availability_groups,VIEW,,production
4188,V8_NEWYORK_NY_LIVE,sys,availability_groups_cluster,VIEW,,production
4189,V8_NEWYORK_NY_LIVE,sys,availability_read_only_routing_lists,VIEW,,production
4190,V8_NEWYORK_NY_LIVE,sys,availability_replicas,VIEW,,production
4191,V8_NEWYORK_NY_LIVE,sys,backup_devices,VIEW,,production
4192,V8_NEWYORK_NY_LIVE,sys,certificates,VIEW,,production
4193,V8_NEWYORK_NY_LIVE,sys,change_tracking_databases,VIEW,,production
4194,V8_NEWYORK_NY_LIVE,sys,change_tracking_tables,VIEW,,production
4195,V8_NEWYORK_NY_LIVE,sys,check_constraints,VIEW,,production
4196,V8_NEWYORK_NY_LIVE,sys,column_encryption_key_values,VIEW,,production
4197,V8_NEWYORK_NY_LIVE,sys,column_encryption_keys,VIEW,,production
4198,V8_NEWYORK_NY_LIVE,sys,column_master_keys,VIEW,,production
4199,V8_NEWYORK_NY_LIVE,sys,column_store_dictionaries,VIEW,,production
4200,V8_NEWYORK_NY_LIVE,sys,column_store_row_groups,VIEW,,production
4201,V8_NEWYORK_NY_LIVE,sys,column_store_segments,VIEW,,production
4202,V8_NEWYORK_NY_LIVE,sys,column_type_usages,VIEW,,production
4203,V8_NEWYORK_NY_LIVE,sys,column_xml_schema_collection_usages,VIEW,,production
4204,V8_NEWYORK_NY_LIVE,sys,columns,VIEW,,production
4205,V8_NEWYORK_NY_LIVE,sys,computed_columns,VIEW,,production
4206,V8_NEWYORK_NY_LIVE,sys,configurations,VIEW,,production
4207,V8_NEWYORK_NY_LIVE,sys,conversation_endpoints,VIEW,,production
4208,V8_NEWYORK_NY_LIVE,sys,conversation_groups,VIEW,,production
4209,V8_NEWYORK_NY_LIVE,sys,conversation_priorities,VIEW,,production
4210,V8_NEWYORK_NY_LIVE,sys,credentials,VIEW,,production
4211,V8_NEWYORK_NY_LIVE,sys,crypt_properties,VIEW,,production
4212,V8_NEWYORK_NY_LIVE,sys,cryptographic_providers,VIEW,,production
4213,V8_NEWYORK_NY_LIVE,sys,data_spaces,VIEW,,production
4214,V8_NEWYORK_NY_LIVE,sys,database_audit_specification_details,VIEW,,production
4215,V8_NEWYORK_NY_LIVE,sys,database_audit_specifications,VIEW,,production
4216,V8_NEWYORK_NY_LIVE,sys,database_automatic_tuning_mode,VIEW,,production
4217,V8_NEWYORK_NY_LIVE,sys,database_automatic_tuning_options,VIEW,,production
4218,V8_NEWYORK_NY_LIVE,sys,database_credentials,VIEW,,production
4219,V8_NEWYORK_NY_LIVE,sys,database_files,VIEW,,production
4220,V8_NEWYORK_NY_LIVE,sys,database_filestream_options,VIEW,,production
4221,V8_NEWYORK_NY_LIVE,sys,database_mirroring,VIEW,,production
4222,V8_NEWYORK_NY_LIVE,sys,database_mirroring_endpoints,VIEW,,production
4223,V8_NEWYORK_NY_LIVE,sys,database_mirroring_witnesses,VIEW,,production
4224,V8_NEWYORK_NY_LIVE,sys,database_permissions,VIEW,,production
4225,V8_NEWYORK_NY_LIVE,sys,database_principals,VIEW,,production
4226,V8_NEWYORK_NY_LIVE,sys,database_query_store_options,VIEW,,production
4227,V8_NEWYORK_NY_LIVE,sys,database_recovery_status,VIEW,,production
4228,V8_NEWYORK_NY_LIVE,sys,database_role_members,VIEW,,production
4229,V8_NEWYORK_NY_LIVE,sys,database_scoped_configurations,VIEW,,production
4230,V8_NEWYORK_NY_LIVE,sys,database_scoped_credentials,VIEW,,production
4231,V8_NEWYORK_NY_LIVE,sys,databases,VIEW,,production
4232,V8_NEWYORK_NY_LIVE,sys,default_constraints,VIEW,,production
4233,V8_NEWYORK_NY_LIVE,sys,destination_data_spaces,VIEW,,production
4234,V8_NEWYORK_NY_LIVE,sys,dm_audit_actions,VIEW,,production
4235,V8_NEWYORK_NY_LIVE,sys,dm_audit_class_type_map,VIEW,,production
4236,V8_NEWYORK_NY_LIVE,sys,dm_broker_activated_tasks,VIEW,,production
4237,V8_NEWYORK_NY_LIVE,sys,dm_broker_connections,VIEW,,production
4238,V8_NEWYORK_NY_LIVE,sys,dm_broker_forwarded_messages,VIEW,,production
4239,V8_NEWYORK_NY_LIVE,sys,dm_broker_queue_monitors,VIEW,,production
4240,V8_NEWYORK_NY_LIVE,sys,dm_cache_hit_stats,VIEW,,production
4241,V8_NEWYORK_NY_LIVE,sys,dm_cache_size,VIEW,,production
4242,V8_NEWYORK_NY_LIVE,sys,dm_cache_stats,VIEW,,production
4243,V8_NEWYORK_NY_LIVE,sys,dm_cdc_errors,VIEW,,production
4244,V8_NEWYORK_NY_LIVE,sys,dm_cdc_log_scan_sessions,VIEW,,production
4245,V8_NEWYORK_NY_LIVE,sys,dm_clr_appdomains,VIEW,,production
4246,V8_NEWYORK_NY_LIVE,sys,dm_clr_loaded_assemblies,VIEW,,production
4247,V8_NEWYORK_NY_LIVE,sys,dm_clr_properties,VIEW,,production
4248,V8_NEWYORK_NY_LIVE,sys,dm_clr_tasks,VIEW,,production
4249,V8_NEWYORK_NY_LIVE,sys,dm_cluster_endpoints,VIEW,,production
4250,V8_NEWYORK_NY_LIVE,sys,dm_column_encryption_enclave,VIEW,,production
4251,V8_NEWYORK_NY_LIVE,sys,dm_column_encryption_enclave_operation_stats,VIEW,,production
4252,V8_NEWYORK_NY_LIVE,sys,dm_column_store_object_pool,VIEW,,production
4253,V8_NEWYORK_NY_LIVE,sys,dm_cryptographic_provider_properties,VIEW,,production
4254,V8_NEWYORK_NY_LIVE,sys,dm_database_encryption_keys,VIEW,,production
4255,V8_NEWYORK_NY_LIVE,sys,dm_db_column_store_row_group_operational_stats,VIEW,,production
4256,V8_NEWYORK_NY_LIVE,sys,dm_db_column_store_row_group_physical_stats,VIEW,,production
4257,V8_NEWYORK_NY_LIVE,sys,dm_db_data_pools,VIEW,,production
4258,V8_NEWYORK_NY_LIVE,sys,dm_db_external_language_stats,VIEW,,production
4259,V8_NEWYORK_NY_LIVE,sys,dm_db_external_script_execution_stats,VIEW,,production
4260,V8_NEWYORK_NY_LIVE,sys,dm_db_file_space_usage,VIEW,,production
4261,V8_NEWYORK_NY_LIVE,sys,dm_db_fts_index_physical_stats,VIEW,,production
4262,V8_NEWYORK_NY_LIVE,sys,dm_db_index_usage_stats,VIEW,,production
4263,V8_NEWYORK_NY_LIVE,sys,dm_db_log_space_usage,VIEW,,production
4264,V8_NEWYORK_NY_LIVE,sys,dm_db_mirroring_auto_page_repair,VIEW,,production
4265,V8_NEWYORK_NY_LIVE,sys,dm_db_mirroring_connections,VIEW,,production
4266,V8_NEWYORK_NY_LIVE,sys,dm_db_mirroring_past_actions,VIEW,,production
4267,V8_NEWYORK_NY_LIVE,sys,dm_db_missing_index_details,VIEW,,production
4268,V8_NEWYORK_NY_LIVE,sys,dm_db_missing_index_group_stats,VIEW,,production
4269,V8_NEWYORK_NY_LIVE,sys,dm_db_missing_index_group_stats_query,VIEW,,production
4270,V8_NEWYORK_NY_LIVE,sys,dm_db_missing_index_groups,VIEW,,production
4271,V8_NEWYORK_NY_LIVE,sys,dm_db_partition_stats,VIEW,,production
4272,V8_NEWYORK_NY_LIVE,sys,dm_db_persisted_sku_features,VIEW,,production
4273,V8_NEWYORK_NY_LIVE,sys,dm_db_rda_migration_status,VIEW,,production
4274,V8_NEWYORK_NY_LIVE,sys,dm_db_rda_schema_update_status,VIEW,,production
4275,V8_NEWYORK_NY_LIVE,sys,dm_db_script_level,VIEW,,production
4276,V8_NEWYORK_NY_LIVE,sys,dm_db_session_space_usage,VIEW,,production
4277,V8_NEWYORK_NY_LIVE,sys,dm_db_storage_pools,VIEW,,production
4278,V8_NEWYORK_NY_LIVE,sys,dm_db_task_space_usage,VIEW,,production
4279,V8_NEWYORK_NY_LIVE,sys,dm_db_tuning_recommendations,VIEW,,production
4280,V8_NEWYORK_NY_LIVE,sys,dm_db_uncontained_entities,VIEW,,production
4281,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_checkpoint_files,VIEW,,production
4282,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_checkpoint_internals,VIEW,,production
4283,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_checkpoint_stats,VIEW,,production
4284,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_gc_cycle_stats,VIEW,,production
4285,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_hash_index_stats,VIEW,,production
4286,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_index_stats,VIEW,,production
4287,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_memory_consumers,VIEW,,production
4288,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_nonclustered_index_stats,VIEW,,production
4289,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_object_stats,VIEW,,production
4290,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_table_memory_stats,VIEW,,production
4291,V8_NEWYORK_NY_LIVE,sys,dm_db_xtp_transactions,VIEW,,production
4292,V8_NEWYORK_NY_LIVE,sys,dm_distributed_exchange_stats,VIEW,,production
4293,V8_NEWYORK_NY_LIVE,sys,dm_exec_background_job_queue,VIEW,,production
4294,V8_NEWYORK_NY_LIVE,sys,dm_exec_background_job_queue_stats,VIEW,,production
4295,V8_NEWYORK_NY_LIVE,sys,dm_exec_cached_plans,VIEW,,production
4296,V8_NEWYORK_NY_LIVE,sys,dm_exec_compute_node_errors,VIEW,,production
4297,V8_NEWYORK_NY_LIVE,sys,dm_exec_compute_node_status,VIEW,,production
4298,V8_NEWYORK_NY_LIVE,sys,dm_exec_compute_nodes,VIEW,,production
4299,V8_NEWYORK_NY_LIVE,sys,dm_exec_compute_pools,VIEW,,production
4300,V8_NEWYORK_NY_LIVE,sys,dm_exec_connections,VIEW,,production
4301,V8_NEWYORK_NY_LIVE,sys,dm_exec_distributed_request_steps,VIEW,,production
4302,V8_NEWYORK_NY_LIVE,sys,dm_exec_distributed_requests,VIEW,,production
4303,V8_NEWYORK_NY_LIVE,sys,dm_exec_distributed_sql_requests,VIEW,,production
4304,V8_NEWYORK_NY_LIVE,sys,dm_exec_dms_services,VIEW,,production
4305,V8_NEWYORK_NY_LIVE,sys,dm_exec_dms_workers,VIEW,,production
4306,V8_NEWYORK_NY_LIVE,sys,dm_exec_external_operations,VIEW,,production
4307,V8_NEWYORK_NY_LIVE,sys,dm_exec_external_work,VIEW,,production
4308,V8_NEWYORK_NY_LIVE,sys,dm_exec_function_stats,VIEW,,production
4309,V8_NEWYORK_NY_LIVE,sys,dm_exec_procedure_stats,VIEW,,production
4310,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_memory_grants,VIEW,,production
4311,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_optimizer_info,VIEW,,production
4312,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_optimizer_memory_gateways,VIEW,,production
4313,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_parallel_workers,VIEW,,production
4314,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_profiles,VIEW,,production
4315,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_resource_semaphores,VIEW,,production
4316,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_stats,VIEW,,production
4317,V8_NEWYORK_NY_LIVE,sys,dm_exec_query_transformation_stats,VIEW,,production
4318,V8_NEWYORK_NY_LIVE,sys,dm_exec_requests,VIEW,,production
4319,V8_NEWYORK_NY_LIVE,sys,dm_exec_session_wait_stats,VIEW,,production
4320,V8_NEWYORK_NY_LIVE,sys,dm_exec_sessions,VIEW,,production
4321,V8_NEWYORK_NY_LIVE,sys,dm_exec_trigger_stats,VIEW,,production
4322,V8_NEWYORK_NY_LIVE,sys,dm_exec_valid_use_hints,VIEW,,production
4323,V8_NEWYORK_NY_LIVE,sys,dm_external_script_execution_stats,VIEW,,production
4324,V8_NEWYORK_NY_LIVE,sys,dm_external_script_requests,VIEW,,production
4325,V8_NEWYORK_NY_LIVE,sys,dm_external_script_resource_usage_stats,VIEW,,production
4326,V8_NEWYORK_NY_LIVE,sys,dm_filestream_file_io_handles,VIEW,,production
4327,V8_NEWYORK_NY_LIVE,sys,dm_filestream_file_io_requests,VIEW,,production
4328,V8_NEWYORK_NY_LIVE,sys,dm_filestream_non_transacted_handles,VIEW,,production
4329,V8_NEWYORK_NY_LIVE,sys,dm_fts_active_catalogs,VIEW,,production
4330,V8_NEWYORK_NY_LIVE,sys,dm_fts_fdhosts,VIEW,,production
4331,V8_NEWYORK_NY_LIVE,sys,dm_fts_index_population,VIEW,,production
4332,V8_NEWYORK_NY_LIVE,sys,dm_fts_memory_buffers,VIEW,,production
4333,V8_NEWYORK_NY_LIVE,sys,dm_fts_memory_pools,VIEW,,production
4334,V8_NEWYORK_NY_LIVE,sys,dm_fts_outstanding_batches,VIEW,,production
4335,V8_NEWYORK_NY_LIVE,sys,dm_fts_population_ranges,VIEW,,production
4336,V8_NEWYORK_NY_LIVE,sys,dm_fts_semantic_similarity_population,VIEW,,production
4337,V8_NEWYORK_NY_LIVE,sys,dm_hadr_ag_threads,VIEW,,production
4338,V8_NEWYORK_NY_LIVE,sys,dm_hadr_auto_page_repair,VIEW,,production
4339,V8_NEWYORK_NY_LIVE,sys,dm_hadr_automatic_seeding,VIEW,,production
4340,V8_NEWYORK_NY_LIVE,sys,dm_hadr_availability_group_states,VIEW,,production
4341,V8_NEWYORK_NY_LIVE,sys,dm_hadr_availability_replica_cluster_nodes,VIEW,,production
4342,V8_NEWYORK_NY_LIVE,sys,dm_hadr_availability_replica_cluster_states,VIEW,,production
4343,V8_NEWYORK_NY_LIVE,sys,dm_hadr_availability_replica_states,VIEW,,production
4344,V8_NEWYORK_NY_LIVE,sys,dm_hadr_cluster,VIEW,,production
4345,V8_NEWYORK_NY_LIVE,sys,dm_hadr_cluster_members,VIEW,,production
4346,V8_NEWYORK_NY_LIVE,sys,dm_hadr_cluster_networks,VIEW,,production
4347,V8_NEWYORK_NY_LIVE,sys,dm_hadr_database_replica_cluster_states,VIEW,,production
4348,V8_NEWYORK_NY_LIVE,sys,dm_hadr_database_replica_states,VIEW,,production
4349,V8_NEWYORK_NY_LIVE,sys,dm_hadr_db_threads,VIEW,,production
4350,V8_NEWYORK_NY_LIVE,sys,dm_hadr_instance_node_map,VIEW,,production
4351,V8_NEWYORK_NY_LIVE,sys,dm_hadr_name_id_map,VIEW,,production
4352,V8_NEWYORK_NY_LIVE,sys,dm_hadr_physical_seeding_stats,VIEW,,production
4353,V8_NEWYORK_NY_LIVE,sys,dm_hpc_device_stats,VIEW,,production
4354,V8_NEWYORK_NY_LIVE,sys,dm_hpc_thread_proxy_stats,VIEW,,production
4355,V8_NEWYORK_NY_LIVE,sys,dm_io_backup_tapes,VIEW,,production
4356,V8_NEWYORK_NY_LIVE,sys,dm_io_cluster_shared_drives,VIEW,,production
4357,V8_NEWYORK_NY_LIVE,sys,dm_io_cluster_valid_path_names,VIEW,,production
4358,V8_NEWYORK_NY_LIVE,sys,dm_io_pending_io_requests,VIEW,,production
4359,V8_NEWYORK_NY_LIVE,sys,dm_logpool_hashentries,VIEW,,production
4360,V8_NEWYORK_NY_LIVE,sys,dm_logpool_stats,VIEW,,production
4361,V8_NEWYORK_NY_LIVE,sys,dm_os_buffer_descriptors,VIEW,,production
4362,V8_NEWYORK_NY_LIVE,sys,dm_os_buffer_pool_extension_configuration,VIEW,,production
4363,V8_NEWYORK_NY_LIVE,sys,dm_os_child_instances,VIEW,,production
4364,V8_NEWYORK_NY_LIVE,sys,dm_os_cluster_nodes,VIEW,,production
4365,V8_NEWYORK_NY_LIVE,sys,dm_os_cluster_properties,VIEW,,production
4366,V8_NEWYORK_NY_LIVE,sys,dm_os_dispatcher_pools,VIEW,,production
4367,V8_NEWYORK_NY_LIVE,sys,dm_os_dispatchers,VIEW,,production
4368,V8_NEWYORK_NY_LIVE,sys,dm_os_enumerate_fixed_drives,VIEW,,production
4369,V8_NEWYORK_NY_LIVE,sys,dm_os_host_info,VIEW,,production
4370,V8_NEWYORK_NY_LIVE,sys,dm_os_hosts,VIEW,,production
4371,V8_NEWYORK_NY_LIVE,sys,dm_os_job_object,VIEW,,production
4372,V8_NEWYORK_NY_LIVE,sys,dm_os_latch_stats,VIEW,,production
4373,V8_NEWYORK_NY_LIVE,sys,dm_os_loaded_modules,VIEW,,production
4374,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_allocations,VIEW,,production
4375,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_broker_clerks,VIEW,,production
4376,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_brokers,VIEW,,production
4377,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_cache_clock_hands,VIEW,,production
4378,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_cache_counters,VIEW,,production
4379,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_cache_entries,VIEW,,production
4380,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_cache_hash_tables,VIEW,,production
4381,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_clerks,VIEW,,production
4382,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_node_access_stats,VIEW,,production
4383,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_nodes,VIEW,,production
4384,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_objects,VIEW,,production
4385,V8_NEWYORK_NY_LIVE,sys,dm_os_memory_pools,VIEW,,production
4386,V8_NEWYORK_NY_LIVE,sys,dm_os_nodes,VIEW,,production
4387,V8_NEWYORK_NY_LIVE,sys,dm_os_performance_counters,VIEW,,production
4388,V8_NEWYORK_NY_LIVE,sys,dm_os_process_memory,VIEW,,production
4389,V8_NEWYORK_NY_LIVE,sys,dm_os_ring_buffers,VIEW,,production
4390,V8_NEWYORK_NY_LIVE,sys,dm_os_schedulers,VIEW,,production
4391,V8_NEWYORK_NY_LIVE,sys,dm_os_server_diagnostics_log_configurations,VIEW,,production
4392,V8_NEWYORK_NY_LIVE,sys,dm_os_spinlock_stats,VIEW,,production
4393,V8_NEWYORK_NY_LIVE,sys,dm_os_stacks,VIEW,,production
4394,V8_NEWYORK_NY_LIVE,sys,dm_os_sublatches,VIEW,,production
4395,V8_NEWYORK_NY_LIVE,sys,dm_os_sys_info,VIEW,,production
4396,V8_NEWYORK_NY_LIVE,sys,dm_os_sys_memory,VIEW,,production
4397,V8_NEWYORK_NY_LIVE,sys,dm_os_tasks,VIEW,,production
4398,V8_NEWYORK_NY_LIVE,sys,dm_os_threads,VIEW,,production
4399,V8_NEWYORK_NY_LIVE,sys,dm_os_virtual_address_dump,VIEW,,production
4400,V8_NEWYORK_NY_LIVE,sys,dm_os_wait_stats,VIEW,,production
4401,V8_NEWYORK_NY_LIVE,sys,dm_os_waiting_tasks,VIEW,,production
4402,V8_NEWYORK_NY_LIVE,sys,dm_os_windows_info,VIEW,,production
4403,V8_NEWYORK_NY_LIVE,sys,dm_os_worker_local_storage,VIEW,,production
4404,V8_NEWYORK_NY_LIVE,sys,dm_os_workers,VIEW,,production
4405,V8_NEWYORK_NY_LIVE,sys,dm_pal_cpu_stats,VIEW,,production
4406,V8_NEWYORK_NY_LIVE,sys,dm_pal_disk_stats,VIEW,,production
4407,V8_NEWYORK_NY_LIVE,sys,dm_pal_net_stats,VIEW,,production
4408,V8_NEWYORK_NY_LIVE,sys,dm_pal_processes,VIEW,,production
4409,V8_NEWYORK_NY_LIVE,sys,dm_pal_spinlock_stats,VIEW,,production
4410,V8_NEWYORK_NY_LIVE,sys,dm_pal_vm_stats,VIEW,,production
4411,V8_NEWYORK_NY_LIVE,sys,dm_pal_wait_stats,VIEW,,production
4412,V8_NEWYORK_NY_LIVE,sys,dm_qn_subscriptions,VIEW,,production
4413,V8_NEWYORK_NY_LIVE,sys,dm_repl_articles,VIEW,,production
4414,V8_NEWYORK_NY_LIVE,sys,dm_repl_schemas,VIEW,,production
4415,V8_NEWYORK_NY_LIVE,sys,dm_repl_tranhash,VIEW,,production
4416,V8_NEWYORK_NY_LIVE,sys,dm_repl_traninfo,VIEW,,production
4417,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_configuration,VIEW,,production
4418,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_external_resource_pool_affinity,VIEW,,production
4419,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_external_resource_pools,VIEW,,production
4420,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_resource_pool_affinity,VIEW,,production
4421,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_resource_pool_volumes,VIEW,,production
4422,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_resource_pools,VIEW,,production
4423,V8_NEWYORK_NY_LIVE,sys,dm_resource_governor_workload_groups,VIEW,,production
4424,V8_NEWYORK_NY_LIVE,sys,dm_server_audit_status,VIEW,,production
4425,V8_NEWYORK_NY_LIVE,sys,dm_server_memory_dumps,VIEW,,production
4426,V8_NEWYORK_NY_LIVE,sys,dm_server_registry,VIEW,,production
4427,V8_NEWYORK_NY_LIVE,sys,dm_server_services,VIEW,,production
4428,V8_NEWYORK_NY_LIVE,sys,dm_tcp_listener_states,VIEW,,production
4429,V8_NEWYORK_NY_LIVE,sys,dm_tran_aborted_transactions,VIEW,,production
4430,V8_NEWYORK_NY_LIVE,sys,dm_tran_active_snapshot_database_transactions,VIEW,,production
4431,V8_NEWYORK_NY_LIVE,sys,dm_tran_active_transactions,VIEW,,production
4432,V8_NEWYORK_NY_LIVE,sys,dm_tran_commit_table,VIEW,,production
4433,V8_NEWYORK_NY_LIVE,sys,dm_tran_current_snapshot,VIEW,,production
4434,V8_NEWYORK_NY_LIVE,sys,dm_tran_current_transaction,VIEW,,production
4435,V8_NEWYORK_NY_LIVE,sys,dm_tran_database_transactions,VIEW,,production
4436,V8_NEWYORK_NY_LIVE,sys,dm_tran_global_recovery_transactions,VIEW,,production
4437,V8_NEWYORK_NY_LIVE,sys,dm_tran_global_transactions,VIEW,,production
4438,V8_NEWYORK_NY_LIVE,sys,dm_tran_global_transactions_enlistments,VIEW,,production
4439,V8_NEWYORK_NY_LIVE,sys,dm_tran_global_transactions_log,VIEW,,production
4440,V8_NEWYORK_NY_LIVE,sys,dm_tran_locks,VIEW,,production
4441,V8_NEWYORK_NY_LIVE,sys,dm_tran_persistent_version_store,VIEW,,production
4442,V8_NEWYORK_NY_LIVE,sys,dm_tran_persistent_version_store_stats,VIEW,,production
4443,V8_NEWYORK_NY_LIVE,sys,dm_tran_session_transactions,VIEW,,production
4444,V8_NEWYORK_NY_LIVE,sys,dm_tran_top_version_generators,VIEW,,production
4445,V8_NEWYORK_NY_LIVE,sys,dm_tran_transactions_snapshot,VIEW,,production
4446,V8_NEWYORK_NY_LIVE,sys,dm_tran_version_store,VIEW,,production
4447,V8_NEWYORK_NY_LIVE,sys,dm_tran_version_store_space_usage,VIEW,,production
4448,V8_NEWYORK_NY_LIVE,sys,dm_xe_map_values,VIEW,,production
4449,V8_NEWYORK_NY_LIVE,sys,dm_xe_object_columns,VIEW,,production
4450,V8_NEWYORK_NY_LIVE,sys,dm_xe_objects,VIEW,,production
4451,V8_NEWYORK_NY_LIVE,sys,dm_xe_packages,VIEW,,production
4452,V8_NEWYORK_NY_LIVE,sys,dm_xe_session_event_actions,VIEW,,production
4453,V8_NEWYORK_NY_LIVE,sys,dm_xe_session_events,VIEW,,production
4454,V8_NEWYORK_NY_LIVE,sys,dm_xe_session_object_columns,VIEW,,production
4455,V8_NEWYORK_NY_LIVE,sys,dm_xe_session_targets,VIEW,,production
4456,V8_NEWYORK_NY_LIVE,sys,dm_xe_sessions,VIEW,,production
4457,V8_NEWYORK_NY_LIVE,sys,dm_xtp_gc_queue_stats,VIEW,,production
4458,V8_NEWYORK_NY_LIVE,sys,dm_xtp_gc_stats,VIEW,,production
4459,V8_NEWYORK_NY_LIVE,sys,dm_xtp_system_memory_consumers,VIEW,,production
4460,V8_NEWYORK_NY_LIVE,sys,dm_xtp_threads,VIEW,,production
4461,V8_NEWYORK_NY_LIVE,sys,dm_xtp_transaction_recent_rows,VIEW,,production
4462,V8_NEWYORK_NY_LIVE,sys,dm_xtp_transaction_stats,VIEW,,production
4463,V8_NEWYORK_NY_LIVE,sys,edge_constraint_clauses,VIEW,,production
4464,V8_NEWYORK_NY_LIVE,sys,edge_constraints,VIEW,,production
4465,V8_NEWYORK_NY_LIVE,sys,endpoint_webmethods,VIEW,,production
